id,"datetime",lat,lon,"train_number","next_station","delay","vehicle_type","vehicle_type_abbr","destination"
186057,"1537537765000",52.41669,4.80702166667,"3056","Zaandam","PT0S","Intercity","IC","Den Helder"
186058,"1537537765000",51.881158429709,4.5303281877962,"5065","Zwijndrecht","PT0S","Sprinter","SPR","Dordrecht"
186059,"1537537762000",51.9258283333,4.470535,"2867","Rotterdam Alexander","PT0S","Intercity","IC","Utrecht Centraal"
186061,"1537537765000",52.250362,6.21478883333,"7064","Twello","PT0S","Sprinter","SPR","Apeldoorn"
186063,"1537537760000",52.167721042203,4.990868067843,"4065","Woerden","PT0S","Sprinter","SPR","Rotterdam Centraal"
186065,"1537537760000",51.948250178363,5.2254609818231,"6960","Utrecht Lunetten","PT0S","Sprinter","SPR","Den Haag Centraal"
186066,"1537537768000",52.380325,4.89626833333,"3065","Amsterdam Amstel","PT0S","Intercity","IC","Nijmegen"
186067,"1537537759000",51.6804356667,4.66999216667,"6659","Dordrecht Zuid","PT0S","Sprinter","SPR","Dordrecht"
186069,"1537537766000",52.0811308333,4.74787633333,"8865","Woerden","PT5M","Intercity","IC","Utrecht Centraal"
186070,"1537537760000",52.1015931667,5.02603966667,"2058","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
186071,"1537537760000",51.1932638333,5.99444066667,"3966","Roermond","PT0S","Intercity","IC","Eindhoven"
186072,"1537537762000",51.6538583333,4.63018166667,"2252","Roosendaal","PT0S","Intercity","IC","Vlissingen"
186073,"1537537763000",52.2489016667,5.00354333333,"865","Utrecht Centraal","PT0S","Intercity","IC","Maastricht"
186074,"1537537760000",51.5940443333,4.77094683333,"6662","Gilze-Rijen","PT0S","Sprinter","SPR","Arnhem Centraal"
186075,"1537537762000",52.8652966667,6.022725,"657","Heerenveen","PT0S","Intercity","IC","Leeuwarden"
186076,"1537537763000",52.0286933333,4.64914166667,"8756","Boskoop","PT0S","Sprinter","SPR","Alphen a/d Rijn"
186077,"1537537767000",52.3302105,4.90361866667,"1863","Almere Centrum","PT10M","Intercity","IC","Leeuwarden"
186078,"1537537767000",52.110089002257,5.1251898322631,"5558","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
186080,"1537537766000",51.0269563333,5.857237,"2966","Roermond","PT0S","Intercity","IC","Amsterdam Centraal"
186081,"1537537768000",52.388810874596,4.8380033991151,"4656","Schiphol Airport","PT5M","Sprinter","SPR","Den Haag Centraal"
186082,"1537537765000",52.78865,6.131925,"1864","Meppel","PT0S","Intercity","IC","Den Haag Centraal"
186083,"1537537763000",52.015148485292,4.741993189389,"7856","Gouda","PT0S","Sprinter","SPR","Den Haag Centraal"
186084,"1537537765000",52.5052676667,6.090482,"762","Lelystad Centrum","PT0S","Intercity","IC","Den Haag Centraal"
186086,"1537537761000",51.4430668333,5.47968333333,"5266","Best","PT0S","Sprinter","SPR","Tilburg Universiteit"
186087,"1537537768000",51.5672411667,5.33760166667,"9662","Vught","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186088,"1537537765000",51.4431866667,5.48261166667,"3559","Helmond","PT0S","Intercity","IC","Venlo"
186089,"1537537766000",51.49602,5.40164333333,"861","Eindhoven","PT0S","Intercity","IC","Maastricht"
186090,"1537537758000",52.3792203333,4.899514,"3958","Amsterdam Sloterdijk","PT0S","Intercity","IC","Enkhuizen"
186091,"1537537759000",52.38896725719,4.6164439438407,"5471","Overveen","PT0S","Sprinter","SPR","Zandvoort aan Zee"
186092,"1537537762000",51.9168005,5.85509983333,"7662","Nijmegen","PT0S","Sprinter","SPR","Wijchen"
186093,"1537537765000",52.8972928333,6.5366525,"757","Assen","PT0S","Intercity","IC","Groningen"
186094,"1537537762000",51.499855,3.816075,"2248","Middelburg","PT0S","Intercity","IC","Vlissingen"
186095,"1537537766000",52.826785,4.80126333333,"3069","Heerhugowaard","PT0S","Intercity","IC","Nijmegen"
186096,"1537537764000",52.08537865948,4.894907634749,"6165","Utrecht Terwijde","PT0S","Sprinter","SPR","Tiel"
186097,"1537537764000",52.192717467556,5.4340462036573,"15862","Amersfoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
186098,"1537537767000",52.36621,4.93144,"3965","Eindhoven","PT0S","Intercity","IC","Heerlen"
186100,"1537537760000",52.160048012549,5.168316028955,"5760","Hilversum Media Park","PT0S","Sprinter","SPR","Hoofddorp"
186101,"1537537766000",52.4618883333,5.42833166667,"1860","Almere Centrum","PT0S","Intercity","IC","Den Haag Centraal"
186102,"1537537759000",52.8912666667,5.99126666667,"9066","Steenwijk","PT5M","Sprinter","SPR","Meppel"
186104,"1537537760000",51.9852515,5.90025416667,"7562","Wolfheze","PT0S","Sprinter","SPR","Ede-Wageningen"
186105,"1537537766000",53.1776343333,5.7786575,"666","Heerenveen","PT0S","Intercity","IC","Rotterdam Centraal"
186106,"1537537766000",52.063171453274,5.1950255052646,"7363","Maarn","PT0S","Sprinter","SPR","Rhenen"
186107,"1537537764000",51.4448701667,5.5047655,"3964","Eindhoven","PT0S","Intercity","IC","Amsterdam Centraal"
186110,"1537537764000",51.9219700435,4.4095135244021,"5167","Rotterdam Zuid","PT0S","Sprinter","SPR","Dordrecht"
186111,"1537537763000",52.0177291667,4.70471766667,"1758","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
186112,"1537537761000",52.017136205248,4.7080248595001,"4060","Woerden","PT0S","Sprinter","SPR","Uitgeest"
186113,"1537537767000",52.1584103333,4.99542616667,"3560","Amsterdam Bijlmer ArenA","PT0S","Intercity","IC","Schiphol Airport"
186114,"1537537763000",52.279257272781,4.9769841388336,"4058","Amsterdam Amstel","PT0S","Sprinter","SPR","Uitgeest"
186116,"1537537767000",52.388403233098,4.6353682741791,"4863","Obdam","PT0S","Sprinter","SPR","Hoorn"
186117,"1537537759000",52.1659713333,4.48174316667,"2265","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
186118,"1537537765000",52.042745,5.59061833333,"3061","Arnhem Centraal","PT5M","Intercity","IC","Nijmegen"
186119,"1537537760000",52.348559245035,4.9586667443827,"15863","Weesp","PT0S","Sprinter","SPR","Amersfoort Vathorst"
186120,"1537537761000",52.280854211851,5.1572466441352,"4960","Almere Poort","PT0S","Sprinter","SPR","Almere Centrum"
186121,"1537537765000",52.0691666667,4.32227333333,"302456","Leiden Centraal","PT0S","Intercity","IC","Lelystad Centrum"
186122,"1537537761000",52.369129738394,4.8341458833973,"5865","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186123,"1537537762000",52.0969905,5.10386216667,"563","Amersfoort","PT0S","Intercity","IC","Groningen"
186124,"1537537758000",52.376281787649,4.9174842717135,"4756","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Uitgeest"
186125,"1537537763000",52.164915,4.4810325,"8867","Leiden Lammenschans","PT0S","Intercity","IC","Utrecht Centraal"
186126,"1537537764000",52.078757152463,4.3424864839258,"4652","Den Haag Laan v NOI","PT0S","Sprinter","SPR","Den Haag Centraal"
186127,"1537537768000",52.0254878333,5.17374333333,"3963","Roermond","PT0S","Intercity","IC","Heerlen"
186129,"1537537764000",51.98491,5.89952,"3161","Arnhem Centraal","PT0S","Intercity","IC","Nijmegen"
186130,"1537537768000",51.4756638333,5.67213166667,"9659","Helmond Brouwhuis","PT0S","Sprinter","SPR","Deurne"
186131,"1537537761000",52.5048655,6.09140383333,"662","Gouda","PT0S","Intercity","IC","Rotterdam Centraal"
186132,"1537537766000",51.7150668333,5.36933183333,"6764","Oss West","PT0S","Sprinter","SPR","Oss"
186133,"1537537762000",52.3888126667,4.83905233333,"2263","Amsterdam Sloterdijk","PT0S","Intercity","IC","Amsterdam Centraal"
186134,"1537537765000",52.637875,4.740365,"3054","Schagen","PT0S","Intercity","IC","Den Helder"
186135,"1537537769000",51.4648166667,5.61826616667,"9664","Eindhoven","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186136,"1537537762000",52.259147616409,4.6458244121124,"4667","Schiphol Airport","PT0S","Sprinter","SPR","Amsterdam Centraal"
186137,"1537537763000",51.98475549138,5.89951855946,"7661","Arnhem Presikhaaf","PT0S","Sprinter","SPR","Zutphen"
186140,"1537537763000",51.4506815,5.45673816667,"3564","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
186141,"1537537762000",52.0955533333,5.10465666667,"3960","Hoogkarspel","PT0S","Intercity","IC","Enkhuizen"
186142,"1537537759000",52.3607273333,6.58218283333,"1759","Almelo","PT0S","Intercity","IC","Enschede"
186143,"1537537767000",53.1030483333,6.62651666667,"8155","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
186144,"1537537767000",51.83432,5.25849166667,"863","'s-Hertogenbosch","PT0S","Intercity","IC","Maastricht"
186145,"1537537762000",52.091137308164,5.1074147403749,"4962","Utrecht Centraal","PT0S","Sprinter","SPR","Almere Centrum"
186146,"1537537766000",52.6006433333,4.70159333333,"3067","Amsterdam Sloterdijk","PT0S","Intercity","IC","Nijmegen"
186148,"1537537764000",52.407071917229,5.3101564793049,"14660","Almere Parkwijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186149,"1537537762000",52.382817725423,4.6713649379186,"5454","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Amsterdam Centraal"
186150,"1537537758000",51.951736237361,4.5530670795624,"7767","Nieuwerkerk a/d IJssel","PT0S","Sprinter","SPR","Gouda Goverwelle"
186151,"1537537763000",52.4380983333,4.81394333333,"867","Amsterdam Centraal","PT0S","Intercity","IC","Maastricht"
186152,"1537537762000",52.160943207726,4.4746070143975,"3360","Sassenheim","PT0S","Sprinter","SPR","Hoorn Kersenboogerd"
186153,"1537537768000",52.150901299848,4.4817166282853,"8956","Leiden Lammenschans","PT0S","Sprinter","SPR","Leiden Centraal"
186154,"1537537765000",51.6926225,5.29474916667,"3962","Utrecht Centraal","PT0S","Intercity","IC","Enkhuizen"
186156,"1537537767000",51.4237003333,4.17394933333,"12250","Goes","PT0S","Intercity","IC","Vlissingen"
186157,"1537537760000",53.1755766667,6.61788666667,"6251","Groningen Europapark","PT0S","Sprinter","SPR","Groningen"
186158,"1537537765000",52.0476966667,5.56383833333,"3060","Heiloo","PT0S","Intercity","IC","Den Helder"
186160,"1537537768000",52.225838862392,5.1821379010958,"15861","Baarn","PT10M","Sprinter","SPR","Amersfoort Vathorst"
186161,"1537537767000",52.083963,4.73925716667,"8858","Leiden Lammenschans","PT5M","Intercity","IC","Leiden Centraal"
186162,"1537537768000",51.7419098333,5.4566145,"4463","'s-Hertogenbosch Oost","PT0S","Sprinter","SPR","Dordrecht"
186163,"1537537765000",52.283562406822,5.1559584106256,"5763","Hilversum","PT0S","Sprinter","SPR","Utrecht Centraal"
186164,"1537537759000",52.047180854242,4.483458235579,"6856","Voorburg","PT0S","Sprinter","SPR","Den Haag Centraal"
186165,"1537537760000",52.4962633333,4.75029333333,"856","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
186166,"1537537767000",51.5862611667,5.31602816667,"5259","Best","PT0S","Sprinter","SPR","Weert"
186167,"1537537764000",52.9310548333,6.54883116667,"8166","Beilen","PT0S","Sprinter","SPR","Zwolle"
186169,"1537537763000",51.5698211667,5.14029783333,"5264","Tilburg","PT0S","Sprinter","SPR","Tilburg Universiteit"
186170,"1537537766000",52.3883316667,4.637505,"2258","Dordrecht","PT0S","Intercity","IC","Vlissingen"
186171,"1537537759000",52.53247778475,5.876328167676,"14662","Dronten","PT0S","Sprinter","SPR","Amsterdam Centraal"
186172,"1537537766000",51.8071826667,4.66926366667,"5965","Dordrecht Zuid","PT0S","Sprinter","SPR","Roosendaal"
186173,"1537537764000",52.3229528333,4.935165,"1665","Duivendrecht","PT0S","Intercity","IC","Enschede"
186175,"1537537763000",51.736087,5.27509116667,"3561","'s-Hertogenbosch","PT0S","Intercity","IC","Venlo"
186176,"1537537760000",52.218882770933,5.0033903551002,"7458","Amsterdam Bijlmer ArenA","PT0S","Sprinter","SPR","Uitgeest"
186178,"1537537765000",52.5292625,4.99784066667,"3967","Amsterdam Sloterdijk","PT0S","Intercity","IC","Heerlen"
186179,"1537537758000",51.959239621349,4.6051558379447,"4063","Rotterdam Noord","PT0S","Sprinter","SPR","Rotterdam Centraal"
186180,"1537537768000",52.238302644782,5.1738092856775,"15860","Weesp","PT0S","Sprinter","SPR","Amsterdam Centraal"
186181,"1537537764000",52.0767016667,4.33024166667,"2156","Leiden Centraal","PT0S","Intercity","IC","Amsterdam Centraal"
186182,"1537537762000",51.4806765,3.95614433333,"2273","Rilland-Bath","PT0S","Intercity","IC","Amsterdam Centraal"
186183,"1537537762000",52.208041489547,5.2814689626969,"5560","Soest Zuid","PT0S","Sprinter","SPR","Utrecht Centraal"
186184,"1537537766000",52.140302277221,5.2426420270876,"5563","Soest","PT0S","Sprinter","SPR","Baarn"
186185,"1537537763000",51.4449058333,3.59550416667,"2275","Middelburg","PT0S","Intercity","IC","Amsterdam Centraal"
186186,"1537537766000",51.58779,4.68670166667,"3659","Etten-Leur","PT0S","Intercity","IC","Roosendaal"
186188,"1537537766000",53.2105646667,6.56559183333,"8168","Haren","PT0S","Sprinter","SPR","Zwolle"
186189,"1537537766000",52.0217783333,6.06291833333,"3658","Zutphen","PT0S","Intercity","IC","Zwolle"
186190,"1537537764000",51.76222,4.648155,"2269","Haarlem","PT0S","Intercity","IC","Amsterdam Centraal"
186191,"1537537761000",52.9175146667,4.77200683333,"3052","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
186192,"1537537769000",51.8282465,5.82695116667,"4465","Wijchen","PT0S","Sprinter","SPR","Dordrecht"
186193,"1537537760000",52.035384145768,5.1671496551858,"6063","Culemborg","PT0S","Sprinter","SPR","Tiel"
186194,"1537537761000",52.484693836248,4.6732874358023,"4865","Castricum","PT0S","Sprinter","SPR","Hoorn"
186196,"1537537760000",52.459852978234,4.8494271301899,"3367","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Leiden Centraal"
186197,"1537537759000",52.013750950129,4.7614543439307,"7867","Woerden","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186198,"1537537760000",51.6254683333,5.20520166667,"3661","Tilburg","PT0S","Intercity","IC","Roosendaal"
186200,"1537537768000",51.9252125,4.46984816667,"2254","Kapelle-Biezelinge","PT0S","Intercity","IC","Vlissingen"
186201,"1537537759000",52.1745948333,4.49262616667,"765","Schiphol Airport","PT0S","Intercity","IC","Groningen"
186202,"1537537761000",52.517732557335,4.709829311738,"4069","Zaandijk Zaanse Schans","PT0S","Sprinter","SPR","Rotterdam Centraal"
186203,"1537537764000",52.079139121975,4.3259751480142,"5169","Den Haag Moerwijk","PT0S","Sprinter","SPR","Dordrecht"
186204,"1537537760000",52.051963602423,4.4165527366536,"7869","Zoetermeer Oost","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186205,"1537537764000",52.6946983333,5.20574166667,"3969","Hoorn Kersenboogerd","PT0S","Intercity","IC","Heerlen"
186207,"1537537760000",51.883262357716,5.2713650493607,"6062","Culemborg","PT0S","Sprinter","SPR","Woerden"
186210,"1537537760000",51.814719312025,5.7463490412427,"7663","Nijmegen","PT0S","Sprinter","SPR","Zutphen"
186211,"1537537759000",51.2407183333,5.81269833333,"859","Roermond","PT0S","Intercity","IC","Maastricht"
186213,"1537537765000",51.5609616667,5.0809125,"6661","Gilze-Rijen","PT0S","Sprinter","SPR","Dordrecht"
186214,"1537537759000",51.692142961229,5.2942426270856,"6962","Zaltbommel","PT0S","Sprinter","SPR","Den Haag Centraal"
186215,"1537537763000",52.22923,5.50365166667,"560","Amersfoort","PT0S","Intercity","IC","Rotterdam Centraal"
186216,"1537537762000",52.017405111397,4.7056250644548,"6865","Gouda","PT0S","Sprinter","SPR","Gouda Goverwelle"
186217,"1537537767000",52.0198383333,5.17778833333,"860","Alkmaar Noord","PT0S","Intercity","IC","Den Helder"
186218,"1537537765000",52.6916555,6.19773566667,"9059","Steenwijk","PT0S","Sprinter","SPR","Leeuwarden"
186219,"1537537761000",52.2380076667,6.837877,"1766","Amersfoort","PT0S","Intercity","IC","Den Haag Centraal"
186220,"1537537758000",52.6412666667,5.02812666667,"3956","Hoorn Kersenboogerd","PT0S","Intercity","IC","Enkhuizen"
186221,"1537537761000",52.65614,4.79175116667,"869","Alkmaar","PT0S","Intercity","IC","Maastricht"
186222,"1537537761000",52.1152221667,4.41776916667,"2256","Den Haag HS","PT0S","Intercity","IC","Vlissingen"
186223,"1537537764000",52.312743188972,5.0435526211377,"14658","Amsterdam Muiderpoort","PT0S","Sprinter","SPR","Amsterdam Centraal"
186225,"1537537759000",52.323688128566,4.9357132045586,"4358","Amsterdam Zuid","PT0S","Sprinter","SPR","Hoofddorp"
186226,"1537537764000",52.312582508394,5.0435905247371,"5758","Diemen Zuid","PT0S","Sprinter","SPR","Hoofddorp"
186227,"1537537760000",52.15348,5.371435,"1763","Hengelo","PT0S","Intercity","IC","Enschede"
186228,"1537537762000",52.3388183333,4.87131,"758","Schiphol Airport","PT0S","Intercity","IC","Den Haag Centraal"
186229,"1537537767000",51.7862883333,5.61745666667,"3663","Oss","PT0S","Intercity","IC","Roosendaal"
186230,"1537537768000",51.7863893333,5.61767016667,"3667","Dieren","PT0S","Intercity","IC","Roosendaal"
186232,"1537537768000",52.348636507889,5.7213964453183,"5662","Ermelo","PT5M","Sprinter","SPR","Utrecht Centraal"
186233,"1537537764000",53.1955423333,5.78869733333,"9068","Grou-Jirnsum","PT0S","Sprinter","SPR","Meppel"
186234,"1537537765000",52.014579958971,4.7486014384979,"7758","Gouda","PT0S","Sprinter","SPR","Rotterdam Centraal"
186235,"1537537759000",52.338760073648,4.872546598685,"5765","Diemen Zuid","PT0S","Sprinter","SPR","Hilversum"
186236,"1537537763000",52.2260133333,5.18219333333,"11663","Amersfoort","PT10M","Intercity","IC","Amersfoort Schothorst"
186237,"1537537764000",51.924808145627,4.4683306360206,"5058","Den Haag HS","PT0S","Sprinter","SPR","Den Haag Centraal"
186238,"1537537765000",51.984945,5.90584833333,"3665","Arnhem Centraal","PT0S","Intercity","IC","Roosendaal"
186239,"1537537759000",51.07048,5.86665833333,"3957","Sittard","PT0S","Intercity","IC","Heerlen"
186240,"1537537767000",52.096531469216,5.1042397526972,"5663","Den Dolder","PT0S","Sprinter","SPR","Zwolle"
186241,"1537537763000",52.3332145,4.89773066667,"3158","Amsterdam Zuid","PT0S","Intercity","IC","Schiphol Airport"
186242,"1537537761000",52.637896525379,4.7386780865878,"4856","Castricum","PT0S","Sprinter","SPR","Haarlem"
186243,"1537537768000",52.35933,4.92977166667,"858","Den Helder Zuid","PT0S","Intercity","IC","Den Helder"
186244,"1537537766000",52.027237965621,5.5344226048918,"7360","Maarn","PT0S","Sprinter","SPR","Breukelen"
186245,"1537537759000",52.103492584155,5.0887970330351,"7463","Bunnik","PT0S","Sprinter","SPR","Veenendaal Centrum"
186247,"1537537759000",51.8628576667,5.85970883333,"4460","Arnhem Zuid","PT0S","Sprinter","SPR","Arnhem Centraal"
186248,"1537537767000",51.8382666667,5.8493,"3660","Nijmegen","PT0S","Intercity","IC","Zwolle"
186249,"1537537759000",51.4954483333,5.40208916667,"9661","Eindhoven","PT0S","Sprinter","SPR","Deurne"
186250,"1537537760000",52.468402371238,4.8051108880868,"4767","Amsterdam Sloterdijk","PT0S","Sprinter","SPR","Utrecht Centraal"
186251,"1537537763000",52.103037237665,5.0074608860043,"7858","Woerden","PT0S","Sprinter","SPR","Den Haag Centraal"
186252,"1537537766000",51.4398366667,5.938895,"3566","Helmond","PT0S","Intercity","IC","Schiphol Airport"
186253,"1537537764000",51.2617283333,5.66314833333,"864","Eindhoven","PT0S","Intercity","IC","Alkmaar"
186254,"1537537759000",52.4295991667,5.39867783333,"761","Lelystad Centrum","PT10M","Intercity","IC","Groningen"
186256,"1537537763000",51.592745,5.307635,"862","'s-Hertogenbosch","PT0S","Intercity","IC","Alkmaar"
186258,"1537537764000",52.489662876088,4.7913484081389,"4754","Krommenie-Assendelft","PT0S","Sprinter","SPR","Uitgeest"
186259,"1537537765000",51.4235858333,6.04826533333,"3557","Blerick","PT0S","Intercity","IC","Venlo"
186260,"1537537768000",51.4385363333,5.525834,"6459","Maarheeze","PT0S","Sprinter","SPR","Weert"
186261,"1537537760000",52.508366228818,5.4726449673891,"14661","Kampen Zuid","PT5M","Sprinter","SPR","Zwolle"
186263,"1537537763000",51.4575733333,4.29741,"2250","Krabbendijke","PT0S","Intercity","IC","Vlissingen"
186264,"1537537768000",52.37516602399,5.2177747594052,"4963","Almere Poort","PT0S","Sprinter","SPR","Utrecht Centraal"
186265,"1537537762000",52.06954,4.87368983333,"11765","Utrecht Centraal","PT0S","Intercity","IC","Amersfoort Schothorst"
186266,"1537537764000",51.5172116667,4.42246,"2271","Roosendaal","PT0S","Intercity","IC","Amsterdam Centraal"
186268,"1537537759000",52.169835546861,4.4863301665194,"6369","Den Haag Mariahoeve","PT0S","Sprinter","SPR","Den Haag Centraal"
186269,"1537537762000",52.357498779497,5.1688695253088,"14663","Almere Buiten","PT0S","Sprinter","SPR","Zwolle"
186270,"1537537762000",52.9614166667,5.91463,"9057","Grou-Jirnsum","PT0S","Sprinter","SPR","Leeuwarden"
186271,"1537537762000",51.958192058028,5.578385694376,"7462","Veenendaal Centrum","PT0S","Sprinter","SPR","Uitgeest"
186272,"1537537766000",52.504305,6.09153333333,"3669","Wijhe","PT0S","Intercity","IC","Roosendaal"
186274,"1537537768000",52.64578999815,5.034003845824,"4858","Halfweg-Zwanenburg","PT0S","Sprinter","SPR","Amsterdam Centraal"
186275,"1537537774000",52.1190993333,5.16295116667,"11760","Utrecht Centraal","PT0S","Intercity","IC","Den Haag Centraal"
186276,"1537537777000",52.165055,5.47684833333,"1562","Amersfoort","PT5M","Intercity","IC","Amsterdam Centraal"
186277,"1537537773000",52.079950744764,4.3250410103109,"6354","Voorschoten","PT0S","Sprinter","SPR","Haarlem"
186278,"1537537769000",52.2431266667,5.17165166667,"1563","Hilversum","PT10M","Intercity","IC","Deventer"
186279,"1537537771000",51.28558,5.64476833333,"3959","Weert","PT0S","Intercity","IC","Heerlen"
186281,"1537537773000",52.2091886667,5.96986866667,"1661","Deventer","PT0S","Intercity","IC","Enschede"
186282,"1537537775000",51.6874468333,5.29257183333,"3662","'s-Hertogenbosch","PT0S","Intercity","IC","Zwolle"
186283,"1537537771000",52.3107316667,5.07621516667,"2471","Duivendrecht","PT0S","Intercity","IC","Dordrecht"
186284,"1537537770000",52.0799646667,4.325738,"1767","Gouda","PT0S","Intercity","IC","Enschede"
186285,"1537537776000",51.873966155094,5.3923143018126,"6061","Tiel Passewaaij","PT0S","Sprinter","SPR","Tiel"
186288,"1537537772000",52.060081381385,5.3873704836747,"7461","Veenendaal Centrum","PT0S","Sprinter","SPR","Rhenen"
186289,"1537537776000",52.2716731667,6.1428,"3656","Wijhe","PT0S","Intercity","IC","Zwolle"
186290,"1537537769000",51.881842892773,5.2716063074894,"6963","Zaltbommel","PT0S","Sprinter","SPR","'s-Hertogenbosch"
186291,"1537537771000",52.0769175,5.12772716667,"3160","Utrecht Centraal","PT0S","Intercity","IC","Schiphol Airport"
186292,"1537537768000",52.293023607269,4.6994229594259,"4365","Amsterdam Zuid","PT0S","Sprinter","SPR","Almere Oostvaarders"
186294,"1537537769000",52.124550274354,4.4317705005291,"4669","Leiden Centraal","PT0S","Sprinter","SPR","Amsterdam Centraal"
186295,"1537537771000",52.1006968333,5.09350133333,"3063","Utrecht Centraal","PT0S","Intercity","IC","Nijmegen"
186296,"1537537769000",52.2177936667,5.20879883333,"1660","Hilversum","PT0S","Intercity","IC","Schiphol Airport"
186297,"1537537773000",51.59512,4.77991666667,"3664","Tilburg","PT0S","Intercity","IC","Zwolle"
186298,"1537537774000",52.0276625,5.67347433333,"7561","Ede-Wageningen","PT5M","Sprinter","SPR","Arnhem Centraal"
186299,"1537537769000",52.0568266667,4.64823333333,"8655","Waddinxveen Triangel","PT0S","Sprinter","SPR","Gouda"
186300,"1537537772000",51.9912138333,4.64411166667,"665","Gouda","PT0S","Intercity","IC","Leeuwarden"
186301,"1537537772000",52.226042809192,5.1819898722529,"4961","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
186303,"1537537768000",51.9513883333,4.38603833333,"2267","Den Haag HS","PT0S","Intercity","IC","Amsterdam Centraal"
186304,"1537537776000",51.9985333333,5.82953833333,"3162","Ede-Wageningen","PT0S","Intercity","IC","Schiphol Airport"
186305,"1537537776000",52.384497180898,4.7667974192159,"4867","Haarlem","PT0S","Sprinter","SPR","Heerhugowaard"
186306,"1537537776000",52.3755433333,5.221962,"2452","Almere Buiten","PT0S","Intercity","IC","Lelystad Centrum"
186307,"1537537773000",52.2915566667,4.69498166667,"2469","Leiden Centraal","PT0S","Intercity","IC","Dordrecht"
186308,"1537537775000",52.378182878213,4.9017109323802,"4067","Duivendrecht","PT0S","Sprinter","SPR","Rotterdam Centraal"
186309,"1537537773000",51.2487783333,5.7001995,"6468","Heeze","PT0S","Sprinter","SPR","Tilburg Universiteit"
186310,"1537537776000",52.3796028333,4.89770933333,"2171","Amsterdam Sloterdijk","PT0S","Intercity","IC","Den Haag Centraal"
186312,"1537537771000",52.433354544431,4.6323466253199,"4854","Haarlem","PT0S","Sprinter","SPR","Amsterdam Centraal"
186313,"1537537775000",51.880394692077,4.5309986339882,"5065","Zwijndrecht","PT0S","Sprinter","SPR","Dordrecht"
186314,"1537537772000",51.9258283333,4.47052,"2867","Rotterdam Alexander","PT0S","Intercity","IC","Utrecht Centraal"
186316,"1537537775000",52.250363,6.21479333333,"7064","Twello","PT0S","Sprinter","SPR","Apeldoorn"
186318,"1537537770000",52.165989437545,4.9910893883744,"4065","Woerden","PT0S","Sprinter","SPR","Rotterdam Centraal"
186320,"1537537770000",51.949755857637,5.224007538558,"6960","Utrecht Lunetten","PT0S","Sprinter","SPR","Den Haag Centraal"
186321,"1537537778000",52.3799416667,4.89733833333,"3065","Amsterdam Amstel","PT0S","Intercity","IC","Nijmegen"
186322,"1537537769000",51.6831408333,4.66833683333,"6659","Dordrecht Zuid","PT0S","Sprinter","SPR","Dordrecht"
186324,"1537537776000",52.0807253333,4.75000683333,"8865","Woerden","PT5M","Intercity","IC","Utrecht Centraal"
186325,"1537537770000",52.1020186667,5.0204975,"2058","Gouda","PT0S","Intercity","IC","Den Haag Centraal"
186326,"1537537770000",51.193266,5.99444316667,"3966","Roermond","PT0S","Intercity","IC","Eindhoven"
186327,"1537537772000",51.6521766667,4.62580333333,"2252","Roosendaal","PT0S","Intercity","IC","Vlissingen"
186328,"1537537773000",52.2458016667,5.00584,"865","Utrecht Centraal","PT0S","Intercity","IC","Maastricht"
186329,"1537537770000",51.594496,4.77293566667,"6662","Gilze-Rijen","PT0S","Sprinter","SPR","Arnhem Centraal"
186330,"1537537772000",52.86778,6.01972833333,"657","Heerenveen","PT0S","Intercity","IC","Leeuwarden"
186331,"1537537773000",52.030475,4.64922333333,"8756","Boskoop","PT0S","Sprinter","SPR","Alphen a/d Rijn"
186332,"1537537777000",52.3295636667,4.90508516667,"1863","Almere Centrum","PT10M","Intercity","IC","Leeuwarden"
186333,"1537537777000",52.110080373855,5.1251898828236,"5558","Utrecht Overvecht","PT0S","Sprinter","SPR","Utrecht Centraal"
186335,"1537537776000",51.0296133333,5.85682916667,"2966","Roermond","PT0S","Intercity","IC","Amsterdam Centraal"
186336,"1537537778000",52.388793577625,4.8379946525884,"4656","Schiphol Airport","PT5M","Sprinter","SPR","Den Haag Centraal"
186337,"1537537775000",52.7880916667,6.135375,"1864","Meppel","PT0S","Intercity","IC","Den Haag Centraal"
186338,"1537537773000",52.015148499662,4.7419958112955,"7856","Gouda","PT0S","Sprinter","SPR","Den Haag Centraal"
